"Ferment","Humidity","Inlet","Outlet","Rain","Input","Output"
25.53946015,78.83952503,112.0545288,41.45364671,45,22091,4529
24.2866789,80.8249897,102.1060696,39.55413191,35,22064,4669
24.96343358,78.41698113,109.6534243,43.70199564,29,5844,1654
22.42394833,79.87636052,108.2140267,37.30141337,35,8994,2134
24.84709869,80.43946224,121.3548835,41.57684572,40,30261,6475
24.59940382,80.82285528,97.55397803,39.02690516,29,12349,2628
25.00100229,78.90023127,112.8992935,43.36194848,24,15149,3269
26.593188,79.81771705,103.0542274,43.00870067,35,12496,2677
24.84709869,79.7818028,96.20550883,44.85142867,35,5844,1227
24.37223632,78.10103855,119.1540354,37.62604686,5,13803,2950
23.16829314,78.69363103,107.5895937,35.23446691,2,15253,3205
25.32951569,79.66421117,101.3277098,36.14719154,10,16066,3347
22.57172057,78.96911439,129.1969008,44.23656322,25,22557,4497
26.70721846,78.32918609,116.833022,35.00320331,50,17000,3740
25.03264655,78.90023127,112.8992935,37.23562402,20,11794,2377
25.51177122,80.86146178,112.3706972,35.46083984,27,24867,5072
27.34713376,78.4338507,120.7023885,36.00421995,5,13803,3039
26.05731818,79.09037546,108.9723966,40.79655071,26,15574,3343
26.74816519,78.87875812,97.94244601,38.02929543,26,8325,1654
24.02765767,79.16745613,117.1461096,37.12509881,25,19556,4161
24.96343358,79.21615832,116.6371782,35.80390252,2,15149,3098
27.19940227,79.5745,103.6100977,41.38002165,20,16705,3453
24.13171932,79.16745613,125.2369442,38.15622827,5,19556,4146
22.91784149,78.37365537,129.593762,39.07956667,30,26275,5449
26.70721846,78.09888315,126.0695173,43.33613314,30,21571,4594
22.6479162,78.96911439,116.6016072,39.27165578,35,10954,2511
22.66609461,79.34209108,129.593762,44.62770452,55,14864,3163
24.65570633,78.03819254,113.5277791,36.56191235,25,21571,4497
27.21607282,80.30095605,116.78972,36.86111403,32,15403,3098
24.35405938,78.44146408,107.513241,43.70199564,10,14934,3307
23.88844373,80.53959966,101.3128434,39.55413191,33,24560,5000
22.99870824,78.89712263,107.5895937,41.72652207,20,18004,3961
24.74203336,79.33672705,125.2369442,38.15622827,24,7827,1523
26.02176139,79.11060282,108.9723966,37.68885106,15,16066,3347
24.45149596,80.89161405,101.487383,38.26230823,35,25756,5341
25.07848528,78.90023127,112.0545288,41.15980781,40,20612,4189
26.593188,79.81771705,101.2675354,41.09248642,25,16705,3576
25.07848528,78.48756703,100.7497462,38.55777645,26,15633,3429
27.60165319,79.82595446,110.8289538,43.73148257,5,20654,4210
26.20661208,79.11060282,109.5000038,40.30042587,15,16066,3343
26.62610165,79.15093695,119.9777641,40.79655071,26,18744,3961
24.59940382,80.41849289,121.3548835,43.43752697,50,19412,4096
27.01947462,79.30411611,96.05925838,40.35713599,5,12613,2729
26.85452663,79.81148071,101.2675354,41.39712704,20,12961,2826
25.71686154,78.11936529,113.5277791,36.41539411,20,11208,2344
27.28186629,80.75199036,123.6649507,35.84052979,40,29254,6475
26.839893,78.09888315,113.2291249,37.62604686,30,21571,4727
24.96343358,79.55427316,97.10432223,42.32449577,35,12956,2773
27.39224532,79.29997666,119.6086252,38.09677153,5,17128,3613
27.11479112,79.61926826,101.2675354,43.64571576,34,4594,1778
23.83602016,79.16745613,129.256917,35.16914162,20,25158,5375
22.63380024,78.46686607,111.060914,44.7328558,35,9084,1964
27.21607282,78.4338507,110.4084302,40.63576557,27,25038,5341
27.42361269,79.82595446,106.0663256,40.09946328,5,13443,2817
26.60395529,79.81771705,100.8926844,43.63567226,10,21120,4856
27.01947462,78.32918609,112.7513532,41.15980781,15,17126,3581
24.13171932,79.43360714,101.0596166,41.21536012,39,22167,4436
22.00740871,80.84777819,109.3011533,37.70212064,10,22064,4727
22.57172057,78.96911439,129.1969008,39.07956667,30,8994,2134
27.33078519,79.22178613,127.822302,38.22908466,15,15934,3347
25.71967973,79.62322438,103.0542274,43.00870067,27,16705,3453
27.11479112,79.48749844,112.5000922,41.64883435,29,8348,1227
27.42361269,79.20934791,100.5079374,38.02929543,10,12961,2773
24.8563571,80.62194135,96.91084155,40.35713599,10,15342,3205
27.16416886,80.40933596,111.9594612,38.81352041,28,22031,4497
22.00740871,79.87636052,100.2709257,42.25757062,15,5705,1578
24.35405938,78.10103855,119.1540354,36.56191235,20,17493,3613
27.42361269,79.34158265,115.8893193,42.62228634,25,11794,2344
25.03264655,78.48756703,116.833022,36.00421995,20,10218,1942
25.77847065,79.62322438,118.8406477,35.66351663,10,23815,5000
25.71363774,79.49348989,118.8406477,44.16945708,39,8465,1257
24.74203336,80.62846702,96.91084155,42.32449577,45,16270,3576
27.37213088,80.18315335,119.6086252,39.30874437,34,13237,2773
22.55886737,79.19225136,129.593762,44.23656322,25,21120,4511
25.06403345,79.55427316,99.52105955,38.02929543,10,13309,2723
26.62610165,80.19603253,125.4843682,40.32563278,40,19252,4011
25.10138229,79.07764414,125.2369442,37.90865746,40,13237,2720
22.12438214,80.84777819,103.7897404,35.66824034,10,20733,4727
24.08038217,80.8249897,99.86264169,38.02929543,29,12349,2703
27.19940227,79.18429278,108.894302,40.79655071,5,15682,3345
24.8272643,79.88997011,99.59075481,39.18677452,12,5705,1523
27.37213088,80.18315335,120.7023885,40.32563278,20,23875,5222
25.17588932,79.66421117,99.52105955,35.68814729,25,25158,5316
25.24542931,79.37546984,112.2854848,43.68278761,55,14864,3228
24.65570633,80.62846702,123.9515326,43.52554094,40,10954,2377
22.63380024,78.06498845,118.3415754,39.27165578,35,23468,5173
25.35672572,79.09046849,116.6371782,43.68278761,30,9084,2196
25.10138229,80.81760488,96.91084155,44.85142867,35,14864,3234
24.41164536,80.14044721,99.03528661,40.02958269,33,20009,4234
26.20661208,80.16162142,111.9594612,40.46946826,12,16066,3347
26.593188,78.7386461,112.0545288,41.88357174,35,21571,4787
23.01871409,80.05946807,101.0043032,37.76547493,15,15784,3343
24.41164536,79.32668586,126.5954698,35.80390252,2,13272,2804
23.65657838,80.59478586,102.4933521,38.70657961,33,16828,3728
27.19940227,79.57804197,115.5610859,42.62228634,25,16286,3508
24.37223632,79.16745613,125.2369442,35.6670924,6,17000,3623
27.75661903,80.93453861,103.2538478,37.56049329,25,31452,6728
23.83602016,79.16745613,129.256917,35.16914162,25,32768,6231
24.09171172,78.09669487,114.1064187,36.56191235,2,10218,2212
24.13239674,79.43360714,101.0596166,41.21536012,29,12971,2779
22.9502145,79.72364355,111.060914,42.25757062,28,12948,2727
27.10835645,79.92210176,106.7321467,43.73148257,25,14934,3163
24.13239674,80.8249897,99.86264169,35.98913762,40,12334,2511
26.02176139,80.49214791,127.1701235,40.32563278,10,17728,3728
25.53547025,78.29405821,122.185059,36.00421995,25,19538,4338
23.65905537,80.59478586,101.3128434,39.55413191,15,18004,3961
26.39956605,79.95572367,112.6115105,41.39712704,15,8348,1578
25.04757264,79.45476817,96.20550883,44.85142867,27,11239,2600
24.43452857,79.50866581,103.5170999,43.52554094,25,5705,1674
26.9146054,79.30411611,109.5000038,40.13998114,5,13309,2696
22.02125634,80.59243585,108.2140267,43.98348011,10,20654,4338
22.40019725,80.59243585,98.68612895,39.34236856,10,5705,1226
24.41164536,80.41849289,127.1701235,40.43744667,28,16173,3454
26.02176139,79.62322438,112.5000922,43.73148257,35,14478,2935
26.74816519,78.64009591,125.610861,43.36194848,35,25038,5497
23.6803456,79.4712915,96.20550883,42.32449577,39,15784,3347
27.10835645,79.57804197,112.5000922,40.13998114,30,12613,2698
22.98589514,80.74788527,107.1911753,39.57496996,30,12334,2384
26.12581152,79.29272622,119.9777641,38.09677153,28,15149,3275
25.17588932,80.72604703,96.91084155,40.63543181,28,12754,2663
24.96093602,78.82846957,103.181763,43.8993461,29,14864,3269
25.00100229,78.90023127,112.2574445,38.55777645,21,12613,2698
25.32951569,78.88611725,103.729158,41.45364671,30,12637,2729
23.2476218,78.62134413,107.1911753,38.03944817,33,23468,5000
22.87539914,79.87054361,125.3854748,43.4082814,34,13981,2868
27.42361269,78.34734425,113.7968445,43.36194848,5,10218,2196
23.28842304,78.56397486,98.10643462,41.72652207,5,13037,2779
25.00100229,79.21615832,116.6371782,43.68278761,29,5844,1762
25.27048901,80.08657283,121.6700028,37.7496183,15,17128,3644
23.65657838,80.59478586,99.86264169,38.20820332,33,12971,2772
25.08727864,79.07764414,126.5954698,37.90865746,45,20457,4210
22.97487382,78.44474004,115.3924173,39.71829518,35,19775,4338
23.28842304,79.41034633,98.10643462,38.03944817,27,22167,4497
22.02125634,78.55041365,100.778574,43.56650715,35,8465,1654
24.2866789,79.92544517,125.4843682,39.81593654,34,5851,1257
25.71686154,78.30663689,125.610861,36.08382598,25,19538,4189
23.45929964,78.30238021,113.5277791,36.37239835,25,25038,5497
24.61870807,80.41849289,128.8158611,37.4851914,27,13272,2772
24.09171172,79.59689328,112.2854848,39.81593654,34,10954,2501
22.55886737,79.19225136,122.0784843,44.23656322,35,10970,2384
26.66695008,78.35636296,123.6870231,43.36194848,30,25038,5614
25.39919515,78.88611725,103.729158,40.63576557,40,15633,3277
25.07848528,79.55427316,101.0596166,43.68278761,35,10970,2344
23.45929964,79.92609337,121.6700028,37.06165794,40,10954,2394
25.53547025,78.30663689,123.6870231,36.00421995,5,14431,2950
25.07848528,78.92769241,103.729158,38.62791521,29,15574,3347
24.43452857,78.8052114,121.8361684,43.8993461,5,20654,4210
24.02765767,78.44146408,105.5638369,43.70199564,33,5844,1257
22.61862266,78.30455448,105.3893376,43.153553,35,16100,3530
27.63837362,80.93453861,122.5387341,35.46083984,25,15253,3205
27.16416886,79.61926826,118.8406477,38.09677153,40,19252,3961
24.08038217,79.59689328,103.5170999,39.81593654,5,18004,4146
24.61870807,79.50866581,112.2854848,38.26230823,28,12948,2773
27.33078519,80.18315335,123.6649507,39.30874437,20,23875,5231
22.46728568,80.84777819,115.935393,44.62770452,5,14934,3098
25.85044059,80.16162142,127.9888687,37.4851914,18,12549,2677
22.66238076,78.37365537,116.027628,41.07970387,35,25038,5614
23.6803456,79.92544517,112.8951691,39.79000998,50,19986,4212
27.54133065,79.34158265,119.6086252,43.64571576,18,15117,3098
23.28842304,78.56397486,107.1911753,37.06165794,20,17126,3581
24.63405909,80.62846702,96.91084155,40.63543181,35,22167,4436
22.66238076,78.37365537,125.3854748,43.29545866,35,19775,4296
25.32951569,79.37546984,109.780436,43.53021424,27,15724,3277
24.84709869,80.04576103,113.2892204,41.89998128,18,17317,3728
22.61862266,78.06498845,122.185059,41.07970387,30,19538,4338
22.6479162,78.71866302,116.6016072,43.73896464,30,4594,1706
24.61870807,79.32668586,125.2369442,41.21536012,28,11902,2394
26.9366195,78.09888315,119.1540354,37.62604686,5,31890,6573
23.2476218,78.62134413,101.0043032,37.06165794,6,15633,3363
24.89374336,80.62194135,118.0280402,38.26230823,5,15342,3205
23.30097946,78.62134413,105.368052,37.06165794,6,12580,2611
27.33701368,80.30095605,114.9955594,43.73148257,24,15117,3307
24.13171932,78.09669487,129.9820953,35.68574591,2,19375,4011
24.35405938,80.66207851,109.8066081,39.79000998,24,12948,2773
22.42394833,78.55041365,103.7897404,42.53016142,29,15230,3272
22.98589514,79.72364355,101.0043032,37.30141337,15,10794,2212
25.62307173,78.83952503,112.8992935,36.00421995,2,31890,6573
24.41164536,79.32668586,125.2369442,38.15622827,33,8994,1964
22.9502145,80.74788527,129.1969008,39.27165578,29,12334,2600
23.39682679,80.41773935,121.3548835,41.72652207,45,19412,3961
26.66695008,78.87875812,103.6568825,38.62791521,55,19412,3872
22.55886737,78.29038775,122.0363124,39.27165578,25,21571,4594
22.94980566,79.72364355,105.3893376,42.53016142,26,24560,5061
22.61862266,78.30455448,116.6016072,43.73896464,21,11239,2626
25.03264655,79.21615832,127.3600532,43.53021424,29,16286,3453
25.6750809,78.59938707,116.833022,36.08382598,2,14431,2950
24.89374336,80.72023543,101.487383,43.52554094,27,12754,2729
25.27048901,79.13804947,129.256917,35.16914162,6,20733,4529
24.09171172,79.4712915,97.10432223,41.22051656,55,20114,4234
25.27048901,80.86146178,97.55397803,38.02929543,35,29282,6231
24.90657883,80.62194135,123.9515326,41.57684572,5,20032,4247
24.43452857,80.14044721,112.8951691,43.43752697,27,16173,3530
22.6479162,78.06498845,122.185059,43.46459175,35,16100,3454
26.02176139,79.62322438,101.2675354,43.63567226,10,11239,2511
27.39224532,79.29997666,110.8289538,44.16945708,5,15117,3221
23.28842304,78.62134413,107.1911753,35.23446691,6,24867,5199
22.57172057,78.71866302,116.027628,43.4082814,35,25345,5449
24.96093602,80.81760488,97.55397803,40.03601628,12,25756,5316
26.05731818,79.95572367,106.7321467,41.39712704,12,12613,2686
26.60395529,80.19603253,127.9888687,37.4851914,28,12752,2698
27.64268228,80.93453861,122.5387341,35.46083984,18,24175,5199
27.13941264,80.60188853,124.2751841,36.86111403,40,13237,2779
22.02125634,80.29743298,100.2709257,43.98348011,15,15117,3228
22.57172057,78.71866302,111.060914,42.28168945,29,19788,4247
26.39956605,80.16162142,101.7690733,43.63567226,28,16498,3486
25.13984604,79.37546984,99.52105955,39.24272293,55,19511,4096
27.60165319,80.66026169,100.5079374,40.02958269,25,14138,3078
22.66609461,79.87054361,119.6429436,43.46459175,22,12948,2727
24.8272643,79.88997011,106.309182,43.52554094,10,12971,2772
25.24542931,79.13804947,125.2369442,43.68278761,40,5844,987
25.6750809,79.19717582,109.5000038,38.22908466,15,13309,2696
22.66238076,79.34209108,119.6429436,43.46459175,27,16173,3453
26.55826329,79.81771705,112.5000922,43.73148257,35,11601,2626
25.85044059,80.16162142,125.4843682,40.32563278,5,17090,3716
23.45929964,79.92609337,112.8951691,36.66465132,50,22091,4529
22.98589514,80.72726883,125.346986,43.46459175,35,5851,1674
26.20661208,79.25607926,119.9777641,38.22908466,15,18744,3872
27.33078519,80.90654233,123.6649507,35.84052979,30,25756,5316
23.39682679,80.59478586,102.4933521,35.24456569,26,15220,3196
27.63837362,80.44151059,113.2761081,40.53407138,25,20032,4210
24.84709869,79.7818028,96.20550883,44.85142867,35,4594,1778
27.60165319,79.34158265,120.7023885,41.38002165,10,17090,3740
27.34713376,80.75199036,115.8893193,43.12489346,24,13793,2953
26.66695008,78.64009591,105.5638369,38.28182872,55,20457,4212
24.13239674,80.11431251,125.3517732,40.43744667,45,21192,4497
27.64268228,80.44151059,103.2538478,40.09946328,26,14138,2935
25.6750809,79.49348989,100.8926844,40.13998114,39,12956,2727
26.12581152,79.11060282,120.5366124,42.11229239,10,15149,3272
25.03117931,79.55427316,108.7174623,42.86899977,12,15574,3337
27.6138121,79.6581339,113.0226603,38.81462094,5,11794,2626
26.593188,79.15093695,119.9777641,41.88271226,15,15423,3269
23.6803456,80.53959966,101.3128434,38.70657961,5,16367,3454
23.1678515,78.37365537,107.1911753,36.37239835,20,17493,3633
25.85044059,78.80376805,103.729158,38.62791521,26,12637,2663
24.09171172,80.53959966,101.3128434,38.70657961,30,12971,2817
24.13171932,79.92544517,113.2892204,39.55413191,22,12948,2779
25.27048901,78.88611725,97.83665733,38.20820332,25,18351,4100
22.00740871,79.19225136,111.000565,42.53016142,29,10954,2377
22.97487382,78.89712263,116.027628,39.27165578,35,10263,2186
24.96343358,78.82846957,112.8992935,43.04428862,29,19775,4161
25.06403345,78.82846957,98.77059593,39.24272293,26,18351,4146
23.1678515,80.99489754,107.1911753,37.06165794,30,29254,6728
24.18953084,80.53959966,102.1060696,44.73895246,30,15634,3343
27.42361269,79.29997666,101.3105612,42.62228634,20,15682,3277
24.63405909,78.93006356,98.77059593,40.02958269,14,16828,3544
26.12581152,79.09037546,109.5000038,36.83098126,25,16066,3343
24.74203336,80.62846702,123.9515326,41.80947153,40,8994,1942
23.1678515,78.44474004,96.27519623,37.06165794,20,13037,2773
22.34310339,80.54104964,103.7897404,39.34236856,15,20009,4183
22.00740871,80.29743298,100.2709257,39.57496996,15,22167,4594
24.8272643,80.72023543,109.8066081,43.52554094,35,8994,2186
27.34713376,79.22178613,101.3105612,36.83098126,15,12613,2663
23.16829314,78.55180034,96.27519623,38.03944817,25,12152,2344
25.27048901,80.72604703,109.8066081,35.84052979,35,19252,4146
22.61674371,78.96911439,116.6016072,43.4082814,25,12931,2696
27.01947462,78.64016778,105.5638369,41.45364671,15,22791,4856
23.65657838,79.92609337,100.6920216,35.68814729,15,23815,5222
25.24542931,79.37546984,101.0596166,37.90865746,31,8348,1820
27.34713376,80.20320774,96.20910721,42.32449577,24,24478,5231
27.11479112,79.57804197,115.5610859,37.33770625,30,16877,3613
26.20661208,79.09037546,109.5000038,37.68885106,10,13443,2720
24.41164536,80.14044721,99.03528661,35.68814729,25,25158,5449
22.46728568,78.55041365,108.2140267,44.7328558,35,13906,2953
24.88164054,79.7818028,96.20550883,40.63543181,35,25238,5341
22.46728568,80.84777819,100.2709257,35.66824034,15,15114,3234
22.87539914,78.89712263,125.2169076,43.73896464,25,16498,3530
27.34713376,78.4338507,120.7023885,35.00320331,27,17000,3644
25.13984604,80.52433213,125.0829443,40.32563278,5,15403,3098
22.40019725,79.87636052,109.3011533,38.2768215,27,9764,2212
27.63837362,80.44620234,113.2761081,43.00870067,16,14138,3083
27.32526914,80.13306665,127.822302,36.86111403,32,16286,3352
25.44516342,78.82910611,97.94244601,41.57152567,26,8325,1820
22.6479162,78.71866302,125.3854748,39.27165578,21,17126,3581
24.44050863,79.32668586,117.1461096,37.12509881,17,17404,3644
24.96658488,78.41698113,123.6870231,44.65342744,24,15117,3307
23.45929964,80.59478586,108.6388931,35.24456569,26,15220,3221
23.66355627,80.11431251,125.4843682,39.55413191,22,17404,3716
27.63837362,78.44393374,103.2538478,41.15980781,10,18351,4011
22.97487382,79.34209108,116.6016072,44.62770452,55,10970,2393
27.2902905,80.75199036,116.78972,35.46083984,40,20733,4511
27.34713376,79.69567974,106.0663256,43.63567226,24,22557,4856
22.02125634,80.53987208,98.68612895,39.34236856,15,16367,3486
24.88164054,80.62194135,109.8066081,40.74654804,35,13237,2773
24.13171932,79.60291242,97.10432223,40.35713599,33,5705,1778
23.30097946,78.56397486,109.6534243,40.48128245,5,9401,2006
27.63837362,80.53297071,115.9119954,38.81352041,25,22031,4727
26.20661208,79.09037546,120.5366124,38.22908466,15,12442,2686
25.62307173,78.29405821,129.9820953,39.05008672,32,26275,5449
26.839893,78.64016778,105.5638369,38.55777645,50,19511,3888
22.97487382,80.72726883,109.6068077,43.98348011,35,14864,3221
26.08789637,80.6038473,108.1058496,35.43954758,35,15253,3269
24.13171932,80.53959966,101.3128434,35.92628951,15,24560,5104
24.45149596,80.41849289,128.8158611,38.27376164,27,12931,2779
25.08727864,78.48756703,105.368052,40.63576557,40,15230,3307
26.66599806,78.09888315,119.1540354,36.41539411,26,25345,5449
22.63380024,78.96911439,125.2169076,39.27165578,21,7827,1706
26.02176139,79.29272622,108.9723966,41.38002165,10,16705,3508
24.35405938,79.60291242,99.52105955,38.02929543,25,22167,4529
27.13941264,79.48749844,115.5610859,44.16945708,45,10970,2344
22.94980566,79.72364355,125.2169076,39.07956667,34,8994,2134
22.97487382,80.99489754,116.6016072,43.73896464,35,8465,1578
25.27048901,80.52433213,121.3548835,35.66351663,18,15220,3228
27.29138839,80.20320774,117.7226915,36.86111403,40,20612,4234
27.63837362,80.44151059,129.1853378,39.05008672,5,15403,3307
27.13941264,79.18429278,115.278873,42.11229239,27,18744,4100
26.74816519,78.64009591,107.513241,41.45364671,50,22091,4856
23.50005652,80.68928983,102.4933521,40.43744667,45,20457,4189
25.10138229,79.03820694,97.94244601,39.24272293,30,13309,2779
26.70721846,78.87875812,97.94244601,38.02929543,30,15633,3334
24.65570633,78.03819254,122.0363124,43.33613314,28,25038,5449
22.42394833,80.84777819,103.7897404,39.34236856,10,7336,1257
22.66238076,80.99489754,122.0784843,39.27165578,30,25756,5497
27.0747521,79.92210176,112.8951691,43.63567226,30,8197,1820
23.30097946,78.77605282,112.8992935,40.48128245,28,16821,3581
26.55826329,78.7386461,105.8006396,38.62791521,28,23468,5072
25.62307173,78.11936529,114.1064187,36.41539411,25,23468,5222
25.07848528,79.55427316,109.780436,43.53021424,28,16081,3576
27.32526914,79.22178613,127.822302,40.79655071,15,18744,4011
27.19940227,79.18429278,119.9777641,42.11229239,5,12549,2663
23.45929964,79.92609337,125.4843682,38.0206105,22,17404,3740
23.30097946,78.77605282,112.2574445,38.0206105,10,11208,2413
26.12581152,79.29272622,109.5000038,40.13998114,26,16705,3486
23.66355627,79.60291242,101.0596166,40.43744667,20,18004,4096
23.1678515,78.37365537,101.3246237,41.72652207,30,8325,1227
22.61674371,78.30455448,125.2169076,39.27165578,30,23468,5199
23.65905537,80.41773935,121.3548835,39.79000998,34,5851,1778
24.41164536,79.50866581,108.7174623,39.79000998,26,13272,2723
23.83602016,78.09669487,114.1064187,36.41539411,20,22791,4594
24.43452857,79.32668586,116.6371782,35.6670924,20,24867,5104
23.01871409,78.69363103,98.10643462,37.06165794,20,12152,2377
22.61674371,78.96911439,114.7739212,38.2768215,35,10954,2626
24.59940382,78.8052114,103.729158,43.8993461,14,11184,2344
26.02176139,79.29272622,120.5366124,40.13998114,26,15934,3334
26.70721846,78.64009591,125.610861,35.00320331,35,32768,6231
25.39884595,80.08657283,112.8951691,41.09248642,15,16286,3486
26.08789637,80.16162142,109.2684042,43.63567226,28,14934,3307
25.71686154,78.59938707,127.7316356,36.00421995,20,14431,3083
25.08727864,79.21615832,117.1461096,43.68278761,30,9084,2011
22.63380024,78.06498845,122.185059,43.73896464,30,10970,2421
27.10835645,79.61926826,103.6100977,43.64571576,34,10970,2501
26.12581152,79.09037546,109.5000038,42.11229239,10,16705,3493
23.01871409,78.55180034,101.0043032,37.06165794,20,13037,2696
25.71363774,78.11936529,122.185059,36.41539411,20,15210,3163
27.11479112,79.18429278,108.894302,42.11229239,15,15574,3334
25.50230058,79.09046849,117.1461096,42.86899977,45,20114,4212
25.39884595,79.66421117,115.5610859,41.46092356,28,16286,3508
23.65905537,80.41773935,125.0829443,39.81593654,50,24761,5199
24.74203336,80.62846702,101.487383,43.17425115,40,5705,1778
25.71363774,78.30663689,107.513241,38.28182872,26,26275,5375
27.29138839,78.4338507,126.6953147,36.00421995,15,14431,2950
26.70721846,78.32918609,105.368052,42.08002289,55,16270,3508
24.44050863,79.50866581,97.10432223,40.63543181,33,22167,4787
27.28186629,79.69567974,126.6953147,35.66351663,32,23815,5028
25.03117931,79.03820694,97.83665733,40.03601628,24,12961,2772
27.01947462,79.81148071,117.3772888,36.86111403,30,16286,3493
22.97487382,79.34209108,125.2169076,44.62770452,27,15117,3196
22.91784149,80.74788527,116.6016072,44.23656322,45,14478,3039
27.55035434,80.66026169,106.0663256,35.43954758,26,26302,5341
27.20918804,80.40933596,99.03528661,35.98913762,40,25238,5316
22.29603033,80.54104964,109.3011533,35.28973643,5,24867,5173
22.46728568,80.53987208,115.935393,43.73896464,10,20654,4146
23.39682679,80.59478586,102.1060696,36.37239835,30,18004,3961
27.60165319,79.34158265,101.3105612,44.25216831,16,22557,4727
22.94980566,80.72726883,125.3854748,41.07970387,29,13981,2950
23.65657838,80.68928983,108.6388931,40.43744667,35,10263,2006
27.13941264,79.5745,100.8926844,44.25216831,20,21120,4673
27.60791825,79.32196425,113.7968445,38.09677153,16,18744,4146
25.51177122,80.72604703,124.2751841,35.43954758,28,24867,5222
24.80306083,78.93006356,112.0545288,43.04428862,30,7410,1257
27.39224532,80.66026169,100.5079374,40.03601628,30,15342,3275
27.42361269,79.32196425,119.6086252,40.13998114,26,17317,3644
25.53946015,79.19717582,129.256917,35.16914162,20,17000,3581
24.63405909,78.03819254,119.1540354,43.33613314,19,17126,3623
23.65657838,80.17929367,125.3517732,39.79000998,28,9465,1964
25.35672572,80.72604703,112.3706972,35.43954758,25,32768,6728
25.13984604,80.72604703,96.91084155,41.22051656,12,22031,4669
27.54133065,79.20934791,101.3105612,37.68885106,5,13443,2696
22.98589514,78.44474004,99.30119421,43.56650715,35,15634,3363
22.61862266,78.46686607,116.6016072,43.4082814,35,19788,4232
25.08727864,79.03820694,98.77059593,39.02690516,35,20612,4296
27.32526914,80.30095605,127.822302,37.7496183,40,13237,2720
24.63405909,78.93006356,103.181763,44.65342744,5,14934,3098
22.40019725,80.54104964,100.2709257,43.98348011,27,21120,4727
25.53946015,78.11936529,114.1064187,36.56191235,25,19538,4232
25.6750809,78.11936529,113.5277791,37.58363581,28,21571,4436
23.32167524,78.62134413,125.610861,36.37239835,25,24078,5104
23.50005652,80.17929367,111.9594612,38.70657961,34,7410,1257
25.39919515,79.26512176,121.8024283,43.68278761,35,14864,3272
26.62610165,80.19603253,111.9594612,38.81462094,35,12496,2686
27.11479112,79.5745,101.2675354,44.16945708,20,20654,4189
22.63380024,78.46686607,129.593762,39.27165578,30,26275,5610
27.20763982,80.60188853,117.0530576,39.25772954,24,15403,3234
27.75661903,80.93453861,113.2761081,43.12489346,10,29282,6573
23.28842304,79.41034633,107.1911753,37.06165794,55,16270,3453
22.55886737,80.53987208,115.3924173,43.98348011,34,14864,3205
24.43452857,79.32668586,117.1461096,35.80390252,20,12948,2696
25.07848528,79.21615832,127.3600532,43.53021424,25,11794,2501
24.84709869,79.7818028,101.0596166,40.74654804,35,13237,2696
27.64268228,79.6581339,103.2538478,40.46946826,18,16081,3445
27.39224532,79.82595446,115.8893193,40.53407138,25,15149,3234
27.33701368,80.90654233,126.6953147,37.15563748,40,12349,2698
23.6803456,80.66207851,102.1060696,40.43744667,45,19511,3888
27.64268228,79.6581339,113.2761081,36.14719154,5,17090,3644
25.08727864,79.03820694,97.83665733,38.20820332,35,12496,2729
25.00100229,78.41698113,123.6870231,43.36194848,30,21571,4856
24.74203336,79.33672705,116.6371782,38.15622827,24,16173,3486
24.59940382,80.14044721,111.9594612,40.74654804,28,12948,2696
24.61870807,79.32668586,116.6371782,35.80390252,2,12948,2855
23.22122615,78.62134413,99.30119421,41.72652207,5,12637,2611
22.57172057,78.06498845,122.185059,44.62770452,35,5844,1654
27.20918804,79.5745,112.5000922,37.33770625,40,25238,5497
25.35672572,79.09046849,124.7266733,43.97473936,26,20654,4247
24.44050863,80.82285528,97.55397803,39.24272293,35,7336,1778
25.44516342,80.72604703,117.0530576,35.46083984,40,32768,6728
26.08789637,78.80376805,97.94244601,40.03601628,35,12580,2729
23.89482951,79.43360714,108.7174623,41.21536012,27,13272,2773
27.21607282,80.18315335,116.78972,36.86111403,40,25238,5497
26.66599806,79.30411611,115.278873,37.33770625,30,17090,3716
27.51865797,79.34158265,100.5079374,41.57152567,20,12834,2817
24.09171172,80.53959966,108.6388931,40.43744667,15,7827,1654
27.76232279,80.93453861,122.5387341,37.56049329,10,7336,1578
25.35672572,80.52433213,121.3548835,35.66351663,28,15253,3234
24.90657883,80.04576103,127.9888687,39.05008672,28,15934,3363
22.9502145,80.05946807,125.3854748,39.27165578,35,10954,2626
26.55826329,78.7386461,105.8006396,41.45364671,26,21571,4436
25.39884595,79.13804947,129.256917,37.4851914,25,18744,4011
23.89482951,79.4712915,101.3277098,35.6670924,31,23815,5104
25.10138229,79.07764414,127.3600532,37.90865746,29,16877,3581
22.00740871,79.19225136,115.935393,39.07956667,30,7410,1578
25.58240036,78.29405821,129.9820953,37.4851914,26,24078,5000
26.66695008,79.81148071,100.8926844,40.09946328,25,16705,3530
27.39224532,80.66026169,101.3105612,43.12489346,35,13237,2696
27.75661903,79.6581339,103.2538478,43.63567226,18,20654,4212
23.32167524,78.77605282,97.94244601,37.06165794,6,13037,2720
25.50230058,80.52433213,102.5168421,43.00870067,25,12754,2628
24.80306083,78.93006356,100.0538915,39.24272293,25,16828,3728
25.32951569,79.09046849,124.7266733,43.68278761,32,14864,3196
25.6750809,79.19717582,96.05925838,44.85142867,10,16498,3352
